event_date	event_name	event_name_long	price_code	old_value	new_value	price_delta	upd_datetime	price_change_seq
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	T	1100.00	365.00	-735.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	T	365.00	245.00	-120.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	T	245.00	280.00	35.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	T	280.00	255.00	-25.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	T	255.00	220.00	-35.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	T	220.00	190.00	-30.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	T	190.00	185.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	T	185.00	171.00	-14.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	S	345.00	1100.00	755.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	S	1100.00	410.00	-690.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	S	410.00	275.00	-135.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	S	275.00	310.00	35.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	S	310.00	280.00	-30.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	S	280.00	235.00	-45.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	S	235.00	220.00	-15.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	S	220.00	215.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	S	215.00	201.00	-14.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	R	345.00	1100.00	755.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	R	1100.00	510.00	-590.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	R	510.00	340.00	-170.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	R	340.00	385.00	45.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	R	385.00	280.00	-105.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	R	280.00	245.00	-35.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	R	245.00	220.00	-25.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	R	220.00	215.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	R	215.00	201.00	-14.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	Q	390.00	1100.00	710.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	Q	1100.00	580.00	-520.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	Q	580.00	390.00	-190.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	Q	390.00	430.00	40.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	Q	430.00	310.00	-120.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	Q	310.00	270.00	-40.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	Q	270.00	250.00	-20.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	Q	250.00	245.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	Q	245.00	231.00	-14.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	P	485.00	1100.00	615.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	P	1100.00	645.00	-455.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	P	645.00	435.00	-210.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	P	435.00	475.00	40.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	P	475.00	385.00	-90.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	P	385.00	330.00	-55.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	P	330.00	305.00	-25.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	P	305.00	300.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	P	300.00	286.00	-14.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	O	555.00	1100.00	545.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	O	1100.00	390.00	-710.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	O	390.00	265.00	-125.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	O	265.00	315.00	50.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	O	315.00	430.00	115.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	O	430.00	370.00	-60.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	O	370.00	350.00	-20.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	O	350.00	345.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	O	345.00	335.00	-10.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	N	615.00	1100.00	485.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	N	1100.00	445.00	-655.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	N	445.00	295.00	-150.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	N	295.00	340.00	45.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	N	340.00	475.00	135.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	N	475.00	410.00	-65.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	N	410.00	395.00	-15.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	N	395.00	390.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	N	390.00	380.00	-10.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	M	375.00	1100.00	725.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	M	1100.00	455.00	-645.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	M	455.00	305.00	-150.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	M	305.00	350.00	45.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	M	350.00	315.00	-35.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	M	315.00	270.00	-45.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	M	270.00	240.00	-30.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	M	240.00	235.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	M	235.00	221.00	-14.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	L	425.00	1100.00	675.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	L	1100.00	490.00	-610.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	L	490.00	325.00	-165.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	L	325.00	370.00	45.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	L	370.00	340.00	-30.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	L	340.00	290.00	-50.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	L	290.00	270.00	-20.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	L	270.00	265.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	L	265.00	246.00	-19.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	K	435.00	1100.00	665.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	K	1100.00	530.00	-570.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	K	530.00	350.00	-180.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	K	350.00	395.00	45.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	K	395.00	350.00	-45.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	K	350.00	299.00	-51.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	K	299.00	275.00	-24.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	K	275.00	270.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	K	270.00	251.00	-19.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	J	465.00	1100.00	635.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	J	1100.00	590.00	-510.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	J	590.00	380.00	-210.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	J	380.00	425.00	45.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	J	425.00	370.00	-55.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	J	370.00	325.00	-45.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	J	325.00	295.00	-30.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	J	295.00	290.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	J	290.00	271.00	-19.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	I	505.00	1100.00	595.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	I	1100.00	640.00	-460.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	I	640.00	415.00	-225.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	I	415.00	460.00	45.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	I	460.00	395.00	-65.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	I	395.00	350.00	-45.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	I	350.00	315.00	-35.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	I	315.00	310.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	I	310.00	291.00	-19.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	H	560.00	1100.00	540.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	H	1100.00	700.00	-400.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	H	700.00	445.00	-255.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	H	445.00	490.00	45.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	H	490.00	425.00	-65.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	H	425.00	380.00	-45.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	H	380.00	345.00	-35.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	H	345.00	340.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	H	340.00	325.00	-15.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	G	610.00	1500.00	890.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	G	1500.00	740.00	-760.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	G	740.00	475.00	-265.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	G	475.00	520.00	45.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	G	520.00	460.00	-60.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	G	460.00	430.00	-30.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	G	430.00	375.00	-55.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	G	375.00	370.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	G	370.00	355.00	-15.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	F	665.00	1100.00	435.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	F	1100.00	880.00	-220.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	F	880.00	560.00	-320.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	F	560.00	605.00	45.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	F	605.00	490.00	-115.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	F	490.00	450.00	-40.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	F	450.00	405.00	-45.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	F	405.00	400.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	F	400.00	385.00	-15.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	E	705.00	1100.00	395.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	E	1100.00	920.00	-180.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	E	920.00	585.00	-335.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	E	585.00	625.00	40.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	E	625.00	520.00	-105.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	E	520.00	460.00	-60.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	E	460.00	425.00	-35.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	E	425.00	420.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	E	420.00	405.00	-15.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	D	840.00	1100.00	260.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	D	1100.00	1010.00	-90.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	D	1010.00	630.00	-380.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	D	630.00	665.00	35.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	D	665.00	605.00	-60.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	D	605.00	580.00	-25.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	D	580.00	505.00	-75.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	D	505.00	500.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	D	500.00	485.00	-15.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	C	875.00	1100.00	225.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	C	1100.00	1110.00	10.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	C	1110.00	695.00	-415.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	C	695.00	725.00	30.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	C	725.00	625.00	-100.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	C	625.00	615.00	-10.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	C	615.00	530.00	-85.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	C	530.00	525.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	C	525.00	500.00	-25.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	B	960.00	1500.00	540.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	B	1500.00	1170.00	-330.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	B	1170.00	735.00	-435.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	B	735.00	765.00	30.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	B	765.00	665.00	-100.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	B	665.00	630.00	-35.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	B	630.00	565.00	-65.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	B	565.00	560.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	B	560.00	535.00	-25.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	A	1055.00	1100.00	45.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	A	1100.00	1210.00	110.000000	2021-05-16 19:52:34.093	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	A	1210.00	765.00	-445.000000	2021-05-17 16:52:05.097	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	A	765.00	800.00	35.000000	2021-05-18 11:52:05.312	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	A	800.00	725.00	-75.000000	2021-05-19 10:52:44.158	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	A	725.00	645.00	-80.000000	2021-05-26 13:52:05.084	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	A	645.00	630.00	-15.000000	2021-05-27 16:52:04.988	7
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	A	630.00	625.00	-5.000000	2021-05-31 02:52:05.004	8
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	A	625.00	600.00	-25.000000	2021-05-31 10:52:05.181	9
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	9	1115.00	1100.00	-15.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	9	1100.00	765.00	-335.000000	2021-05-19 10:52:44.158	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	9	765.00	785.00	20.000000	2021-05-26 13:52:05.084	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	9	785.00	660.00	-125.000000	2021-05-27 16:52:04.988	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	9	660.00	655.00	-5.000000	2021-05-31 02:52:05.004	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	9	655.00	630.00	-25.000000	2021-05-31 10:52:05.181	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	8	1155.00	1500.00	345.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	8	1500.00	800.00	-700.000000	2021-05-19 10:52:44.158	2
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	8	800.00	990.00	190.000000	2021-05-26 13:52:05.084	3
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	8	990.00	685.00	-305.000000	2021-05-27 16:52:04.988	4
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	8	685.00	680.00	-5.000000	2021-05-31 02:52:05.004	5
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	8	680.00	655.00	-25.000000	2021-05-31 10:52:05.181	6
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	7	1650.00	1100.00	-550.000000	2021-05-16 12:52:16.232	1
2021-06-01	20PNR1VC	2021 NBA Playoffs - Round 1 - Home Game C	7	1100.00	725.00	-375.000000	2021-05-31 02:52:05.004	2
