event_date,event_name,event_name_long,price_code,old_value,new_value,price_delta,upd_datetime,price_change_seq
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,1,0,236500,236500,32:39.7,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,1,236500,157500,-79000,16:36.2,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,1,157500,6050,-151450,41:36.9,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,1,6050,1100,-4950,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,1,1100,6500,5400,52:12.3,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,1,6500,8000,1500,52:18.8,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,2,0,98900,98900,32:39.8,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,2,98900,6050,-92850,42:45.7,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,2,6050,1100,-4950,52:05.3,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,2,1100,6500,5400,52:12.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,2,6500,8000,1500,52:18.8,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,3,0,85979,85979,32:39.9,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,3,85979,157500,71521,16:36.3,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,3,157500,6050,-151450,42:45.7,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,3,6050,1100,-4950,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,3,1100,6500,5400,52:12.3,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,3,6500,8000,1500,52:18.8,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,4,0,47300,47300,32:40.0,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,4,47300,114540,67240,16:36.4,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,4,114540,6050,-108490,42:45.8,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,4,6050,4400,-1650,34:56.5,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,4,4400,1100,-3300,52:05.3,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,4,1100,6500,5400,52:12.3,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,4,6500,8000,1500,52:18.8,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,5,0,43000,43000,32:40.1,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,5,43000,59120,16120,16:36.5,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,5,59120,1960,-57160,42:45.9,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,5,1960,1820,-140,54:56.8,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,5,1960,1820,-140,54:56.8,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,5,1820,1100,-720,52:05.3,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,5,1100,4500,3400,52:12.3,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,6,0,30100,30100,32:40.2,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,6,30100,41100,11000,16:36.6,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,6,41100,1360,-39740,42:45.9,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,6,1360,1100,-260,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,6,1100,2920,1820,52:12.3,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,7,23650,38610,14960,16:36.7,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,7,38610,1280,-37330,42:46.0,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,7,1280,1325,45,54:56.8,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,7,1280,1325,45,54:56.8,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,7,1325,1100,-225,52:05.3,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,7,1100,2100,1000,52:12.3,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,7,2100,1200,-900,52:06.0,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,7,1200,870,-330,52:09.3,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,8,18275,32420,14145,16:36.7,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,8,32420,930,-31490,42:46.0,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,8,930,1100,170,52:05.3,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,8,1100,1270,170,52:06.9,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,8,1270,1910,640,52:05.9,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,8,1910,1720,-190,52:05.8,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,8,1720,1550,-170,52:09.2,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,8,1550,1440,-110,52:06.1,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,8,1440,1720,280,52:05.3,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,8,1720,670,-1050,52:09.3,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,9,17630,31260,13630,16:36.8,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,9,31260,895,-30365,42:46.1,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,9,895,1100,205,52:05.3,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,9,1100,1230,130,52:06.9,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,9,1230,1850,620,52:05.9,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,9,1850,1650,-200,52:05.8,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,9,1650,1480,-170,52:09.2,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,9,1480,1370,-110,52:06.1,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,9,1370,1650,280,52:05.3,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,9,1650,645,-1005,52:09.3,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,0,16770,16770,32:40.3,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,16770,29570,12800,16:36.9,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,29570,845,-28725,42:58.1,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,845,1100,255,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,1100,985,-115,52:04.9,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,985,1230,245,52:05.9,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,1230,1270,40,52:05.8,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,1270,1160,-110,52:06.9,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,1160,1740,580,52:05.9,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,1740,1560,-180,52:05.8,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,1560,1400,-160,52:09.2,11
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,1400,1290,-110,52:06.1,12
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,1290,1560,270,52:05.3,13
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,A,1560,595,-965,52:09.3,14
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,0,16125,16125,32:40.4,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,16125,26880,10755,16:37.0,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,26880,770,-26110,46:19.8,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,770,1100,330,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,1100,960,-140,52:04.9,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,960,1200,240,52:05.9,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,1200,1230,30,52:05.8,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,1230,1060,-170,52:06.9,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,1060,1590,530,52:05.9,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,1590,1430,-160,52:05.8,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,1430,1290,-140,52:09.2,11
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,1290,1180,-110,52:06.1,12
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,1180,1430,250,52:05.3,13
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,1430,1000,-430,52:06.0,14
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,1000,1300,300,52:05.9,15
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,1300,1100,-200,52:06.0,16
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,B,1100,450,-650,52:09.3,17
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,0,15050,15050,32:40.5,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,15050,24590,9540,16:37.1,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,24590,705,-23885,46:19.9,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,705,1100,395,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,1100,905,-195,52:04.9,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,905,1130,225,52:05.9,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,1130,1160,30,52:05.8,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,1160,975,-185,52:06.9,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,975,1470,495,52:05.9,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,1470,1320,-150,52:05.8,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,1320,1190,-130,52:09.2,11
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,1190,1080,-110,52:06.1,12
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,1080,1320,240,52:05.3,13
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,1320,1150,-170,52:05.9,14
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,1150,990,-160,52:06.0,15
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,C,990,420,-570,52:09.3,16
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,0,14190,14190,32:40.6,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,14190,23530,9340,16:37.2,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,23530,675,-22855,46:19.9,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,675,1100,425,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,1100,825,-275,52:04.9,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,825,1030,205,52:05.9,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,1030,1060,30,52:05.8,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,1060,930,-130,52:06.9,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,930,1400,470,52:05.9,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,1400,1250,-150,52:05.8,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,1250,1120,-130,52:09.2,11
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,1120,1010,-110,52:06.1,12
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,1010,1250,240,52:05.3,13
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,1250,1100,-150,52:05.9,14
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,1100,950,-150,52:06.0,15
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,D,950,400,-550,52:09.3,16
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,0,13330,13330,32:40.7,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,13330,19750,6420,16:37.3,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,19750,565,-19185,46:20.0,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,565,1750,1185,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,1750,755,-995,52:04.9,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,755,945,190,52:05.9,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,945,975,30,52:05.8,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,975,775,-200,52:06.9,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,775,1170,395,52:05.9,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,1170,1050,-120,52:05.8,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,1050,945,-105,52:09.2,11
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,945,860,-85,52:06.1,12
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,860,1050,190,52:05.3,13
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,1050,900,-150,52:06.0,14
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,E,900,335,-565,52:09.3,15
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,0,11395,11395,32:40.8,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,11395,18710,7315,16:37.3,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,18710,535,-18175,46:20.1,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,535,1100,565,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,1100,720,-380,52:04.9,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,720,900,180,52:05.9,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,900,930,30,52:05.8,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,930,740,-190,52:06.9,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,740,1110,370,52:05.9,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,1110,995,-115,52:05.8,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,995,895,-100,52:09.2,11
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,895,810,-85,52:06.1,12
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,810,995,185,52:05.3,13
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,995,850,-145,52:06.1,14
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,F,850,320,-530,52:09.3,15
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,0,10965,10965,32:40.9,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,10965,17090,6125,16:37.4,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,17090,490,-16600,46:20.2,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,490,1100,610,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,1100,1500,400,52:10.8,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,1500,605,-895,52:04.9,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,605,755,150,52:05.9,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,755,775,20,52:05.8,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,775,675,-100,52:06.9,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,675,1020,345,52:05.9,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,1020,920,-100,52:05.8,11
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,920,825,-95,52:09.2,12
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,825,740,-85,52:06.1,13
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,740,920,180,52:05.3,14
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,920,750,-170,52:05.9,15
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,G,750,295,-455,52:09.3,16
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,0,10535,10535,32:41.0,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,10535,15770,5235,16:37.5,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,15770,450,-15320,46:20.3,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,450,1100,650,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,1100,1500,400,52:10.8,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,1500,575,-925,52:04.9,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,575,720,145,52:05.9,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,720,740,20,52:05.8,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,740,625,-115,52:06.9,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,625,940,315,52:05.9,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,940,850,-90,52:05.8,11
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,850,765,-85,52:09.2,12
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,765,685,-80,52:06.1,13
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,685,850,165,52:05.3,14
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,850,700,-150,52:05.9,15
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,H,700,270,-430,52:09.3,16
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,0,9030,9030,32:41.1,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,9030,14180,5150,16:37.6,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,14180,405,-13775,46:20.4,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,405,1100,695,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,1100,525,-575,52:04.9,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,525,655,130,52:05.9,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,655,675,20,52:05.8,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,675,565,-110,52:06.9,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,565,850,285,52:05.9,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,850,755,-95,52:05.8,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,755,680,-75,52:09.2,11
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,680,610,-70,52:06.1,12
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,610,755,145,52:05.3,13
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,755,650,-105,52:05.9,14
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,I,650,250,-400,52:09.3,15
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,0,8385,8385,32:41.2,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,8385,13080,4695,16:37.7,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,13080,375,-12705,46:20.4,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,375,1100,725,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,1100,485,-615,52:04.9,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,485,605,120,52:05.9,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,605,625,20,52:05.8,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,625,520,-105,52:06.9,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,520,780,260,52:05.9,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,780,700,-80,52:05.8,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,700,630,-70,52:09.2,11
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,630,560,-70,52:06.1,12
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,560,700,140,52:05.3,13
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,700,600,-100,52:05.9,14
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,J,600,235,-365,52:09.3,15
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,0,6880,6880,32:41.3,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,6880,12160,5280,16:37.8,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,12160,350,-11810,46:20.5,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,350,1100,750,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,1100,435,-665,52:04.9,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,435,545,110,52:05.9,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,545,565,20,52:05.8,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,565,485,-80,52:06.9,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,485,730,245,52:05.9,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,730,660,-70,52:05.8,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,660,595,-65,52:09.2,11
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,595,535,-60,52:06.1,12
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,535,660,125,52:05.3,13
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,660,560,-100,52:05.9,14
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,K,560,220,-340,52:09.3,15
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,L,0,6450,6450,32:41.4,1
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,L,6450,11930,5480,16:37.9,2
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,L,11930,340,-11590,46:20.6,3
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,L,340,1100,760,52:05.3,4
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,L,1100,400,-700,52:04.9,5
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,L,400,500,100,52:05.9,6
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,L,500,520,20,52:05.8,7
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,L,520,475,-45,52:06.9,8
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,L,475,715,240,52:05.9,9
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,L,715,645,-70,52:05.8,10
5/22/2021,20PNR1GA,2021 NBA Playoffs - Round 1 - Home Game A,L,645,580,-65,52:09.2,11
